dataset,datasetTitle,year,location,municipality,crashCount,sourceLocationName,longitude,latitude,geocodeMatchType
all_crashes,All reported crash locations,2020,HWY 16 W & RANGE RD & CHAINUP & TURNING LANE,PRINCE GEORGE,10,Hwy 16 W & Range Rd ,-122.76905843798687,53.88447169816131,subset_intersection_name
all_crashes,All reported crash locations,2020,HWY 16 W & SOUTHRIDGE AVE & SOUTHRIDGE AVE OFFRAMP & SOUTHRIDGE AVE ONRAMP & TURNING LANE,PRINCE GEORGE,10,Hwy 16 W & Southridge Ave ,-122.78401789678078,53.86549468941883,subset_intersection_name
all_crashes,All reported crash locations,2020,15TH AVE & SPRUCE ST & MALL ACCESS & TURNING LANE,PRINCE GEORGE,9,15th Ave  & Spruce St ,-122.75787971344289,53.90985047665654,subset_intersection_name
all_crashes,All reported crash locations,2020,22ND AVE & CENTRAL ST E & GRIFFITHS AVE & HWY 97 S & WESTWOOD DR & TURNING LANE,PRINCE GEORGE,9,Hwy 97 S & 22nd Ave ,-122.78180081482267,53.90360164570181,subset_intersection_name
all_crashes,All reported crash locations,2020,5TH AVE & AHBAU ST & LYON ST,PRINCE GEORGE,9,5th Ave  & Lyon St ,-122.78432072548367,53.92061615056932,subset_intersection_name
all_crashes,All reported crash locations,2020,HWY 97 S & RAILWAY RD & TURNING LANE,PRINCE GEORGE,9,Hwy 97 S & Railway Rd ,-122.74183225904618,53.884844890120526,exact_intersection_name
all_crashes,All reported crash locations,2020,BOUNDARY RD & HWY 97 S & HWY 97 S FRTG & TURNING LANE,PRINCE GEORGE,8,Hwy 97 S & Boundary Rd,-122.71434293047058,53.85580502666708,subset_intersection_name
all_crashes,All reported crash locations,2020,OSPIKA BLVD & RANGE RD,PRINCE GEORGE,8,Ospika Blvd  & Range Rd ,-122.78494957948514,53.884560801882536,exact_intersection_name
all_crashes,All reported crash locations,2020,15TH AVE & 15TH AVE FRTG & AHBAU ST,PRINCE GEORGE,7,,,,
all_crashes,All reported crash locations,2020,15TH AVE & NICHOLSON ST,PRINCE GEORGE,7,15th Ave  & Nicholson St ,-122.78694258757027,53.91020887071563,exact_intersection_name
all_crashes,All reported crash locations,2020,1ST AVE & N TABOR BLVD & TABOR BLVD,PRINCE GEORGE,7,Tabor Blvd  & 1st Ave ,-122.80312365900102,53.92712440844348,subset_intersection_name
all_crashes,All reported crash locations,2020,1ST AVE & VICTORIA ST & TURNING LANE,PRINCE GEORGE,7,Victoria St  & 1st Ave ,-122.74758500128966,53.91980676674687,exact_intersection_name
all_crashes,All reported crash locations,2020,5TH AVE & CARNEY ST,PRINCE GEORGE,7,5th Ave  & Carney St ,-122.76929406084285,53.92067066923,exact_intersection_name
all_crashes,All reported crash locations,2020,FERRY AVE & RECPLACE DR,PRINCE GEORGE,7,Ferry Ave  & Recplace Dr ,-122.7708357032018,53.888759334056346,exact_intersection_name
all_crashes,All reported crash locations,2020,FERRY AVE & WESTWOOD DR,PRINCE GEORGE,7,Ferry Ave  & Westwood Dr ,-122.77963965521923,53.88818215882621,exact_intersection_name
all_crashes,All reported crash locations,2020,HWY 97 S & MASSEY DR & PINE CENTRE RD & PINE CENTRE RD OFFRAMP & MALL ACCESS & TURNING LANE,PRINCE GEORGE,7,Hwy 97 S & Pine Centre Rd ,-122.77435190570137,53.89909187852446,subset_intersection_name
all_crashes,All reported crash locations,2020,17TH AVE & VICTORIA ST,PRINCE GEORGE,6,Victoria St  & 17th Ave ,-122.75513359039593,53.90845467368114,exact_intersection_name
all_crashes,All reported crash locations,2020,5TH AVE & GEORGE ST,PRINCE GEORGE,6,George St  & 5th Ave ,-122.74399761023611,53.914548932470986,exact_intersection_name
all_crashes,All reported crash locations,2020,FOOTHILLS BLVD & OTWAY RD,PRINCE GEORGE,6,Foothills Blvd  & Otway Rd ,-122.81793770725876,53.94313538722845,exact_intersection_name
all_crashes,All reported crash locations,2020,INDUSTRIAL WAY & PACIFIC ST,PRINCE GEORGE,6,Pacific St  & Industrial Way ,-122.73487553314754,53.86597079738879,exact_intersection_name
all_crashes,All reported crash locations,2020,SPRUCE ST & STRATHCONA AVE,PRINCE GEORGE,6,Spruce St  & Strathcona Ave ,-122.7579259069719,53.90227702965745,exact_intersection_name
all_crashes,All reported crash locations,2020,18TH AVE & OSPIKA BLVD,PRINCE GEORGE,5,Ospika Blvd  & 18th Ave ,-122.7975402414345,53.90731179379243,exact_intersection_name
all_crashes,All reported crash locations,2020,22ND AVE & NICHOLSON ST,PRINCE GEORGE,5,22nd Ave  & Nicholson St ,-122.78698164101696,53.90359302010637,exact_intersection_name
all_crashes,All reported crash locations,2020,2ND AVE & VICTORIA ST,PRINCE GEORGE,5,Victoria St  & 2nd Ave ,-122.74844635195491,53.918682341882864,exact_intersection_name
all_crashes,All reported crash locations,2020,5TH AVE & FOOTHILLS BLVD,PRINCE GEORGE,5,Foothills Blvd  & 5th Ave ,-122.81925121571736,53.92063407345569,exact_intersection_name
all_crashes,All reported crash locations,2020,5TH AVE & QUEENSWAY,PRINCE GEORGE,5,Queensway   & 5th Ave ,-122.74228631032446,53.91406985176876,exact_intersection_name
all_crashes,All reported crash locations,2020,7TH AVE & VICTORIA ST,PRINCE GEORGE,5,Victoria St  & 7th Ave ,-122.75161082477203,53.91479475071995,exact_intersection_name
all_crashes,All reported crash locations,2020,9TH AVE & VICTORIA ST,PRINCE GEORGE,5,Victoria St  & 9th Ave ,-122.75286633413029,53.913255575865634,exact_intersection_name
all_crashes,All reported crash locations,2020,CAMERON ST & RIVER RD,PRINCE GEORGE,5,Cameron St  & River Rd ,-122.76487632814779,53.926038421429304,exact_intersection_name
all_crashes,All reported crash locations,2020,FEHR RD & HART HWY & NORANDA RD E & NORANDA RD E ONRAMP & NORANDA RD W & NORANDA RD W ONRAMP,PRINCE GEORGE,5,,,,
all_crashes,All reported crash locations,2020,FERRY AVE & UPLAND ST,PRINCE GEORGE,5,Ferry Ave  & Upland St ,-122.76072558033358,53.88881653718363,exact_intersection_name
all_crashes,All reported crash locations,2020,GREAT ST & TERMINAL BLVD,PRINCE GEORGE,5,Terminal Blvd  & Great St ,-122.73824984795061,53.87623105382251,exact_intersection_name
all_crashes,All reported crash locations,2020,GRIFFITHS AVE & MASSEY DR,PRINCE GEORGE,5,Massey Dr  & Griffiths Ave ,-122.77334218117504,53.90476971060151,exact_intersection_name
all_crashes,All reported crash locations,2020,MASSEY DR & NICHOLSON ST,PRINCE GEORGE,5,Massey Dr  & Nicholson St ,-122.78890013154833,53.899613928664735,exact_intersection_name
all_crashes,All reported crash locations,2020,10TH AVE & FREEMAN ST,PRINCE GEORGE,4,10th Ave  & Freeman St ,-122.77377145944547,53.91541040550446,exact_intersection_name
all_crashes,All reported crash locations,2020,10TH AVE & VICTORIA ST,PRINCE GEORGE,4,Victoria St  & 10th Ave ,-122.75350286994268,53.91244387339383,exact_intersection_name
all_crashes,All reported crash locations,2020,13TH AVE & WINNIPEG ST & MALL ACCESS,PRINCE GEORGE,4,Winnipeg St  & 13th Ave ,-122.76080205044619,53.91176246775332,subset_intersection_name
all_crashes,All reported crash locations,2020,15TH AVE & EDMONTON ST,PRINCE GEORGE,4,15th Ave  & Edmonton St ,-122.76394479751441,53.9103781471734,exact_intersection_name
all_crashes,All reported crash locations,2020,15TH AVE & EWERT ST,PRINCE GEORGE,4,15th Ave  & Ewert St ,-122.77225810674886,53.9103640746957,exact_intersection_name
all_crashes,All reported crash locations,2020,15TH AVE & JOHNSON ST,PRINCE GEORGE,4,15th Ave  & Johnson St ,-122.779695955024,53.910365631892915,exact_intersection_name
all_crashes,All reported crash locations,2020,15TH AVE & TABOR BLVD,PRINCE GEORGE,4,15th Ave  & Tabor Blvd ,-122.80702669201499,53.91044044434808,exact_intersection_name
all_crashes,All reported crash locations,2020,15TH AVE & WINNIPEG ST,PRINCE GEORGE,4,Winnipeg St  & 15th Ave ,-122.762527691673,53.90945294671683,exact_intersection_name
all_crashes,All reported crash locations,2020,18TH AVE & CENTRAL ST E & CENTRAL ST W & HWY 97 S,PRINCE GEORGE,4,Hwy 97 S & 18th Ave ,-122.7817240248962,53.9072493742058,subset_intersection_name
all_crashes,All reported crash locations,2020,1ST AVE & DOMINION ST,PRINCE GEORGE,4,1st Ave  & Dominion St ,-122.74287944306614,53.91854251143535,exact_intersection_name
all_crashes,All reported crash locations,2020,20TH AVE & TAMARACK ST,PRINCE GEORGE,4,20th Ave  & Tamarack St ,-122.75924862052311,53.9054295712836,exact_intersection_name
all_crashes,All reported crash locations,2020,20TH AVE & UPLAND ST,PRINCE GEORGE,4,20th Ave  & Upland St ,-122.76059629140936,53.905422296840946,exact_intersection_name
all_crashes,All reported crash locations,2020,22ND AVE & OSPIKA BLVD,PRINCE GEORGE,4,Ospika Blvd  & 22nd Ave ,-122.79642354826369,53.90223423001309,exact_intersection_name
all_crashes,All reported crash locations,2020,5TH AVE & DOMINION ST,PRINCE GEORGE,4,Dominion St  & 5th Ave ,-122.74571313800674,53.91503233219792,exact_intersection_name
all_crashes,All reported crash locations,2020,5TH AVE & TABOR BLVD,PRINCE GEORGE,4,5th Ave  & Tabor Blvd ,-122.80762434320357,53.92062910542345,exact_intersection_name
all_crashes,All reported crash locations,2020,5TH AVE & VICTORIA ST,PRINCE GEORGE,4,Victoria St  & 5th Ave ,-122.7503456963153,53.916345551852956,exact_intersection_name
all_crashes,All reported crash locations,2020,BOUNDARY RD & HWY 16 E & SABRE RD & TURNING LANE,PRINCE GEORGE,4,Hwy 16 E & Boundary Rd,-122.67943437646323,53.90701731170521,subset_intersection_name
all_crashes,All reported crash locations,2020,BOUNDARY RD & PENN RD & ACCESS ROAD,PRINCE GEORGE,4,Boundary Rd  & Penn Rd ,-122.73362811532616,53.84194858828079,subset_intersection_name
all_crashes,All reported crash locations,2020,BUNCE RD & GAUTHIER RD & HWY 16 W & HWY 16 W FRTG & TURNING LANE,PRINCE GEORGE,4,Hwy 16 W & Gauthier Rd ,-122.82453561579439,53.84956165993766,subset_intersection_name
all_crashes,All reported crash locations,2020,CHIEF LAKE RD & HART HWY & TURNING LANE,PRINCE GEORGE,4,Hart Hwy  & Chief Lake Rd ,-122.80132140581058,54.00366108905891,exact_intersection_name
all_crashes,All reported crash locations,2020,DAVIS RD & OSPIKA BLVD,PRINCE GEORGE,4,Ospika Blvd  & Davis Rd ,-122.78461387765036,53.8765979093368,exact_intersection_name
all_crashes,All reported crash locations,2020,DOMANO BLVD & TRENT DR,PRINCE GEORGE,4,Domano Blvd  & Trent Dr ,-122.76699672121138,53.86370190114356,exact_intersection_name
all_crashes,All reported crash locations,2020,FERRY AVE & OSPIKA BLVD,PRINCE GEORGE,4,Ospika Blvd  & Ferry Ave ,-122.78723029011171,53.888222873019025,exact_intersection_name
all_crashes,All reported crash locations,2020,HANDLEN RD & HART HWY & HART HWY FRTG & WEISBROD RD & TURNING LANE,PRINCE GEORGE,4,,,,
all_crashes,All reported crash locations,2020,HWY 16 E & OLD CARIBOO HWY & ACCESS ROAD,PRINCE GEORGE,4,Hwy 16 E & Old Cariboo Hwy ,-122.66670235342924,53.908536210376234,subset_intersection_name
all_crashes,All reported crash locations,2020,HWY 97 S & PACIFIC ST & TERMINAL BLVD & TURNING LANE,PRINCE GEORGE,4,Hwy 97 S & Pacific St ,-122.73607787027044,53.8729297934472,subset_intersection_name
all_crashes,All reported crash locations,2020,NORTHWOOD PULPMILL RD & OLD SUMMIT LAKE RD,PRINCE GEORGE,4,Northwood Pulpmill Rd  & Old Summit Lake Rd ,-122.73864641689094,53.96409740498438,exact_intersection_name
all_crashes,All reported crash locations,2020,PATRICIA BLVD & QUEENSWAY & TURNING LANE,PRINCE GEORGE,4,Queensway   & Patricia Blvd ,-122.74238920198624,53.91168899631086,exact_intersection_name
all_crashes,All reported crash locations,2020,15TH AVE & 15TH AVE FRTG & LIARD DR,PRINCE GEORGE,3,Liard Dr  & Liard Dr ,-122.79071779991386,53.913217594223106,subset_intersection_name
all_crashes,All reported crash locations,2020,17TH AVE & SPRUCE ST,PRINCE GEORGE,3,Spruce St  & 17th Ave ,-122.7579380281123,53.908453412529106,exact_intersection_name
all_crashes,All reported crash locations,2020,17TH AVE & UPLAND ST,PRINCE GEORGE,3,17th Ave  & Upland St ,-122.76063153281947,53.90845408832176,exact_intersection_name
all_crashes,All reported crash locations,2020,1ST AVE # 001900 TO 002299,PRINCE GEORGE,3,,,,
all_crashes,All reported crash locations,2020,1ST AVE & FOOTHILLS BLVD,PRINCE GEORGE,3,Foothills Blvd  & 1st Ave ,-122.81946800626679,53.931178551459105,exact_intersection_name
all_crashes,All reported crash locations,2020,1ST AVE & N OSPIKA BLVD & OSPIKA BLVD,PRINCE GEORGE,3,Ospika Blvd  & 1st Ave ,-122.79410008018007,53.92484505980793,subset_intersection_name
all_crashes,All reported crash locations,2020,1ST AVE & QUEENSWAY,PRINCE GEORGE,3,1st Ave  & Queensway  ,-122.73942689740369,53.91756997144434,exact_intersection_name
all_crashes,All reported crash locations,2020,20TH AVE & QUEENSWAY,PRINCE GEORGE,3,,,,
all_crashes,All reported crash locations,2020,3RD AVE & CARNEY ST,PRINCE GEORGE,3,Carney St  & 3rd Ave ,-122.76932051435493,53.92264142525402,exact_intersection_name
all_crashes,All reported crash locations,2020,3RD AVE & GEORGE ST,PRINCE GEORGE,3,3rd Ave  & George St ,-122.74275009367263,53.916082136497934,exact_intersection_name
all_crashes,All reported crash locations,2020,3RD AVE & PRINCE RUPERT ST,PRINCE GEORGE,3,3rd Ave  & Prince Rupert St ,-122.75273096859172,53.91885837379381,exact_intersection_name
all_crashes,All reported crash locations,2020,3RD AVE & VICTORIA ST,PRINCE GEORGE,3,Victoria St  & 3rd Ave ,-122.74910264675336,53.91788475620001,exact_intersection_name
all_crashes,All reported crash locations,2020,4TH AVE & DOMINION ST,PRINCE GEORGE,3,Dominion St  & 4th Ave ,-122.74509519618428,53.91579619569099,exact_intersection_name
all_crashes,All reported crash locations,2020,4TH AVE & EDMONTON ST & MCBRIDE CRES,PRINCE GEORGE,3,4th Ave  & Edmonton St ,-122.75681366650194,53.919106389757566,subset_intersection_name
all_crashes,All reported crash locations,2020,4TH AVE & WINNIPEG ST,PRINCE GEORGE,3,Winnipeg St  & 4th Ave ,-122.7551217301347,53.91862479119827,exact_intersection_name
all_crashes,All reported crash locations,2020,6TH AVE & VICTORIA ST,PRINCE GEORGE,3,Victoria St  & 6th Ave ,-122.75098212086255,53.91556559540203,exact_intersection_name
all_crashes,All reported crash locations,2020,AHBAU ST & RAINBOW DR,PRINCE GEORGE,3,Ahbau St  & Rainbow Dr ,-122.78546472725643,53.91611325384126,exact_intersection_name
all_crashes,All reported crash locations,2020,ANDRES RD & OSPIKA BLVD,PRINCE GEORGE,3,Ospika Blvd  & Andres Rd ,-122.78591373191388,53.88577269778631,exact_intersection_name
all_crashes,All reported crash locations,2020,AVISON PL & BARNES DR & DAVIS RD,PRINCE GEORGE,3,Davis Rd  & Barnes Dr ,-122.78713322195179,53.87713141915688,subset_intersection_name
all_crashes,All reported crash locations,2020,BEAR RD & HWY 16 W & HWY 16 W FRTG & KIMBALL RD & TURNING LANE,PRINCE GEORGE,3,Hwy 16 W & Kimball Rd ,-122.81600682764814,53.85826461271277,subset_intersection_name
all_crashes,All reported crash locations,2020,BIRCHWOOD DR & HART HWY,PRINCE GEORGE,3,Hart Hwy  & Birchwood Dr ,-122.78341698501423,53.98773950471082,exact_intersection_name
all_crashes,All reported crash locations,2020,BLUEBERRY RD & HART HWY & HOFERKAMP RD & SCALE ACCESS & TURNING LANE,PRINCE GEORGE,3,Hart Hwy  & Hoferkamp Rd ,-122.75994634796145,53.93830782107887,subset_intersection_name
all_crashes,All reported crash locations,2020,BOUNDARY RD & INDUSTRIAL WAY & PACIFIC ST & SINTICH RD,PRINCE GEORGE,3,Pacific St  & Industrial Way ,-122.73487553314754,53.86597079738879,subset_intersection_name
all_crashes,All reported crash locations,2020,COLLINS RD & GRANT RD & HART HWY & RANDLE RD,PRINCE GEORGE,3,Grant Rd  & Randle Rd ,-122.76890290888922,53.97125439455562,subset_intersection_name
all_crashes,All reported crash locations,2020,FERRY AVE & LANSDOWNE RD,PRINCE GEORGE,3,Ferry Ave  & Lansdowne Rd ,-122.76237624803967,53.888733814618774,exact_intersection_name
all_crashes,All reported crash locations,2020,HART HWY & KELLY RD N & KELLY RD N OFFRAMP & KELLY RD N ONRAMP,PRINCE GEORGE,3,Hart Hwy  & Kelly Rd N,-122.8003677272629,54.01068068182403,subset_intersection_name
all_crashes,All reported crash locations,2020,HWY 97 S & PACIFIC ST & TURNING LANE & UNSIGNED,PRINCE GEORGE,3,Hwy 97 S & Pacific St ,-122.73607787027044,53.8729297934472,subset_intersection_name
all_crashes,All reported crash locations,2020,MARLEAU RD & SOUTHRIDGE AVE,PRINCE GEORGE,3,Southridge Ave  & Marleau Rd ,-122.78366625655235,53.86216204629931,exact_intersection_name
all_crashes,All reported crash locations,2020,NORANDA RD E & NORTHWOOD PULPMILL RD,PRINCE GEORGE,3,Northwood Pulpmill Rd  & Noranda Rd E,-122.74621630889371,53.961838593862765,exact_intersection_name
all_crashes,All reported crash locations,2020,OSPIKA BLVD & PINEWOOD AVE,PRINCE GEORGE,3,Ospika Blvd  & Pinewood Ave ,-122.7889642366473,53.89207980775484,exact_intersection_name
all_crashes,All reported crash locations,2020,OSPIKA BLVD & TYNER BLVD & TURNING LANE,PRINCE GEORGE,3,Ospika Blvd  & Tyner Blvd ,-122.79190773681847,53.869320651147355,exact_intersection_name
all_crashes,All reported crash locations,2020,RANGE RD & WESTWOOD DR,PRINCE GEORGE,3,Westwood Dr  & Range Rd ,-122.77958789188526,53.88456263041591,exact_intersection_name
all_crashes,All reported crash locations,2020,UNIVERSITY WAY # 003300 TO 003339,PRINCE GEORGE,3,,,,
all_crashes,All reported crash locations,2020,10TH AVE & AHBAU ST & BABINE CRES,PRINCE GEORGE,2,Ahbau St  & 10th Ave ,-122.78496948824444,53.915236990353364,subset_intersection_name
all_crashes,All reported crash locations,2020,10TH AVE & JOHNSON ST,PRINCE GEORGE,2,10th Ave  & Johnson St ,-122.77969206448486,53.91540913918963,exact_intersection_name
all_crashes,All reported crash locations,2020,10TH AVE & LAURIER CRES,PRINCE GEORGE,2,10th Ave  & Laurier Cres ,-122.76421963643598,53.91561757570119,exact_intersection_name
all_crashes,All reported crash locations,2020,10TH AVE & WINNIPEG ST,PRINCE GEORGE,2,Winnipeg St  & 10th Ave ,-122.7588745155268,53.9139977977668,exact_intersection_name
all_crashes,All reported crash locations,2020,12TH AVE # 001900 TO 001999,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2020,15TH AVE # 001600 TO 001708,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2020,15TH AVE & GILLETT ST,PRINCE GEORGE,2,15th Ave  & Gillett St ,-122.77523836021402,53.91033108296399,exact_intersection_name
all_crashes,All reported crash locations,2020,15TH AVE & QUINN ST,PRINCE GEORGE,2,15th Ave  & Quinn St ,-122.79179532834341,53.91021416704673,exact_intersection_name
all_crashes,All reported crash locations,2020,15TH AVE FRTG # 003300 TO 003398,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2020,17TH AVE & QUEENSWAY,PRINCE GEORGE,2,Queensway   & 17th Ave ,-122.74230240093378,53.908467530371524,exact_intersection_name
all_crashes,All reported crash locations,2020,17TH AVE & REDWOOD ST,PRINCE GEORGE,2,17th Ave  & Redwood St ,-122.75658652736206,53.90845332744588,exact_intersection_name
all_crashes,All reported crash locations,2020,18TH AVE & OGILVIE ST,PRINCE GEORGE,2,Ogilvie St  & 18th Ave ,-122.78920460104274,53.907319762379416,exact_intersection_name
all_crashes,All reported crash locations,2020,1ST AVE & GEORGE ST,PRINCE GEORGE,2,1st Ave  & George St ,-122.74113703995239,53.918052251863806,exact_intersection_name
all_crashes,All reported crash locations,2020,1ST AVE & MCINTYRE CRES,PRINCE GEORGE,2,1st Ave  & McIntyre Cres ,-122.79638058589016,53.924883656533396,exact_intersection_name
all_crashes,All reported crash locations,2020,22ND AVE & OGILVIE ST,PRINCE GEORGE,2,22nd Ave  & Ogilvie St ,-122.78924494460465,53.90369461843942,exact_intersection_name
all_crashes,All reported crash locations,2020,22ND AVE & ROBERTSON RD,PRINCE GEORGE,2,22nd Ave  & Robertson Rd ,-122.79477121726096,53.90337693657494,exact_intersection_name
all_crashes,All reported crash locations,2020,2ND AVE & BRUNSWICK ST,PRINCE GEORGE,2,2nd Ave  & Brunswick St ,-122.74689927059084,53.918242728048675,exact_intersection_name
all_crashes,All reported crash locations,2020,2ND AVE & KINGSTON ST,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2020,2ND AVE & QUEENSWAY,PRINCE GEORGE,2,2nd Ave  & Queensway  ,-122.74038132103622,53.91637672776007,exact_intersection_name
all_crashes,All reported crash locations,2020,2ND AVE & QUINN ST,PRINCE GEORGE,2,2nd Ave  & Quinn St ,-122.79176486053348,53.92365832478163,exact_intersection_name
all_crashes,All reported crash locations,2020,3RD AVE & DOMINION ST,PRINCE GEORGE,2,Dominion St  & 3rd Ave ,-122.7444625174748,53.91657191185407,exact_intersection_name
all_crashes,All reported crash locations,2020,3RD AVE & WAINWRIGHT ST,PRINCE GEORGE,2,3rd Ave  & Wainwright St ,-122.76505858540922,53.9226412244136,exact_intersection_name
all_crashes,All reported crash locations,2020,4TH AVE & VICTORIA ST,PRINCE GEORGE,2,Victoria St  & 4th Ave ,-122.74972703343879,53.91710796548883,exact_intersection_name
all_crashes,All reported crash locations,2020,5TH AVE & KILLOREN CRES & WOLVERINE ST,PRINCE GEORGE,2,5th Ave  & Wolverine St ,-122.81635596718446,53.9206383540851,subset_intersection_name
all_crashes,All reported crash locations,2020,5TH AVE & QUINN ST,PRINCE GEORGE,2,5th Ave  & Quinn St ,-122.79175652517856,53.920624846252394,exact_intersection_name
all_crashes,All reported crash locations,2020,7TH AVE & DOMINION ST,PRINCE GEORGE,2,Dominion St  & 7th Ave ,-122.74697050343529,53.91348283827374,exact_intersection_name
all_crashes,All reported crash locations,2020,ALDEEN RD # 007100 TO 007499,PRINCE GEORGE,2,,,,
