dataset,datasetTitle,year,location,municipality,crashCount,sourceLocationName,longitude,latitude,geocodeMatchType
pedestrian_crashes,Crashes involving pedestrians,2021,HART HWY & HART HWY FRTG & NORTHWOOD PULPMILL RD & NORTHWOOD PULPMILL RD OFFRAMP,PRINCE GEORGE,1,Hart Hwy  & Northwood Pulpmill Rd ,-122.76126102811199,53.94364981867475,subset_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2021,HART HWY & HART HWY FRTG & PERRIN HTS & SHADY LANE,PRINCE GEORGE,1,Hart Hwy  & Shady Lane ,-122.7656637163083,53.957084070516785,subset_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2021,HWY 16 W & RANGE RD & CHAINUP & TURNING LANE,PRINCE GEORGE,1,Hwy 16 W & Range Rd ,-122.76905843798687,53.88447169816131,subset_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2021,PATRICIA BLVD & QUEENSWAY & TURNING LANE,PRINCE GEORGE,1,Queensway   & Patricia Blvd ,-122.74238920198624,53.91168899631086,exact_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2021,VICTORIA ST # 001501 TO 001699,PRINCE GEORGE,1,,,,
pedestrian_crashes,Crashes involving pedestrians,2021,VICTORIA ST # 001900 TO 001999,PRINCE GEORGE,1,,,,
pedestrian_crashes,Crashes involving pedestrians,2022,10TH AVE & CENTRAL ST E & CENTRAL ST W & HWY 97 S & TURNING LANE,PRINCE GEORGE,5,Hwy 97 S & 10th Ave ,-122.78177628409276,53.915447860379075,subset_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2022,15TH AVE & FOOTHILLS BLVD & UNIVERSITY WAY,PRINCE GEORGE,2,Foothills Blvd  & 15th Ave ,-122.81162073426202,53.91037359785447,subset_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2022,5TH AVE & CARNEY ST,PRINCE GEORGE,2,5th Ave  & Carney St ,-122.76929406084285,53.92067066923,exact_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2022,DAVIS RD & OSPIKA BLVD,PRINCE GEORGE,2,Ospika Blvd  & Davis Rd ,-122.78461387765036,53.8765979093368,exact_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2022,10TH AVE & JOHNSON ST,PRINCE GEORGE,1,10th Ave  & Johnson St ,-122.77969206448486,53.91540913918963,exact_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2022,10TH AVE & LAURIER CRES,PRINCE GEORGE,1,10th Ave  & Laurier Cres ,-122.76421963643598,53.91561757570119,exact_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2022,15TH AVE & EDMONTON ST,PRINCE GEORGE,1,15th Ave  & Edmonton St ,-122.76394479751441,53.9103781471734,exact_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2022,15TH AVE & SPRUCE ST & MALL ACCESS & TURNING LANE,PRINCE GEORGE,1,15th Ave  & Spruce St ,-122.75787971344289,53.90985047665654,subset_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2022,17TH AVE & SPRUCE ST,PRINCE GEORGE,1,Spruce St  & 17th Ave ,-122.7579380281123,53.908453412529106,exact_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2022,17TH AVE & VICTORIA ST,PRINCE GEORGE,1,Victoria St  & 17th Ave ,-122.75513359039593,53.90845467368114,exact_intersection_name
